"147","Chemical and Fertilizer Mineral Mining"
"1474","Potash, Soda, and Borate Minerals"
"1475","Phosphate Rock"
"1479","Chemical and Fertilizer Mineral Mining, Not Elsewhere Classified"
"148","Nonmetallic Minerals Services, except Fuels"
"1481","Nonmetallic Minerals Services, except Fuels"
"149","Miscellaneous Nonmetallic Minerals, except Fuels"
"1499","Miscellaneous Nonmetallic Minerals, except Fuels"
"15","Building Construction-general Contractors and Operative Builders"
"152","General Building Contractors-residential Buildings"
"1521","General Contractors-single-family Houses"
"1522","General Contractors-residential Buildings, Other Than Single-fami"
"153","Operative Builders"
"1531","Operative Builders"
"154","General Building Contractors-nonresidential Buildings"
"1541","General Contractors-industrial Buildings and Warehouses"
"1542","General Contractors-nonresidential Buildings, Other Than Industri"
"16","Heavy Construction Other Than Building Construction-contractors"
"161","Highway and Street Construction, except Elevated Highways"
"1611","Highway and Street Construction, except Elevated Highways"
"162","Heavy Construction, except Highway and Street Construction"
"1622","Bridge, Tunnel, and Elevated Highway Construction"
"1623","Water, Sewer, Pipeline, and Communications and Power Line Constru"
"1629","Heavy Construction, Not Elsewhere Classified"
"17","Construction-special Trade Contractors"
"171","Plumbing, Heating and Air-conditioning"
"1711","Plumbing, Heating and Air-conditioning"
"172","Painting and Paper Hanging"
"1721","Painting and Paper Hanging"
"173","Electrical Work"
"1731","Electrical Work"
"174","Masonry, Stonework, Tile Setting, and Plastering"
"1741","Masonry, Stone Setting, and Other Stone Work"
"1742","Plastering, Drywall, Acoustical, and Insulation Work"
"1743","Terrazzo, Tile, Marble, and Mosaic Work"
"175","Carpentry and Floor Work"
"1751","Carpentry Work"
"1752","Floor Laying and Other Floor Work, Not Elsewhere Classified"
"176","Roofing, Siding, and Sheet Metal Work"
"1761","Roofing, Siding, and Sheet Metal Work"
"177","Concrete Work"
"1771","Concrete Work"
"178","Water Well Drilling"
"1781","Water Well Drilling"
"179","Miscellaneous Special Trade Contractors"
"1791","Structural Steel Erection"
"1793","Glass Installation, except Automotive-contractors"
"1794","Excavation Work"
"1795","Wrecking and Demolition Work"
"1796","Installation Or Erection of Building Equipment, Not Elsewhere Cla"
"1799","Special Trade Contractors, Not Elsewhere Classified"
"20","Food and Kindred Products"
"201","Meat Products"
"2011","Meat Packing Plants"
"2013","Sausages and Other Prepared Meat Products"
"2015","Poultry Slaughtering and Processing"
"202","Dairy Products"
"2021","Creamery Butter"
"2022","Natural, Processed, and Imitation Cheese"
"2023","Dry, Condensed, and Evaporated Dairy Products"
"2024","Ice Cream and Frozen Desserts"
"2026","Fluid Milk"
"203","Canned, Frozen, and Preserved Fruits, Vegetables, and Food Special"
"2032","Canned Specialties"
"2033","Canned Fruits, Vegetables, Preserves, Jams, and Jellies"
"2034","Dried and Dehydrated Fruits, Vegetables, and Soup Mixes"
"2035","Pickled Fruits and Vegetables, Vegetable Sauces and Seasonings, A"
"2037","Frozen Fruits, Fruit Juices, and Vegetables"
"2038","Frozen Specialties, Not Elsewhere Classified"
"204","Grain Mill Products"
"2041","Flour and Other Grain Mill Products"
"2043","Cereal Breakfast Foods"
"2044","Rice Milling"
"2045","Prepared Flour Mixes and Doughs"
"2046","Wet Corn Milling"
"2047","Dog and Cat Food"
"2048","Prepared Feeds and Feed Ingredients For Animals and Fowls, Except"
"205","Bakery Products"
"2051","Bread and Other Bakery Products, except Cookies and Crackers"
"2052","Cookies and Crackers"
"2053","Frozen Bakery Products, except Bread"
"206","Sugar and Confectionery Products"
"2061","Cane Sugar, except Refining"
"2062","Cane Sugar Refining"
"2063","Beet Sugar"
"2064","Candy and Other Confectionery Products"
"2066","Chocolate and Cocoa Products"
"2067","Chewing Gum"
"2068","Salted and Roasted Nuts and Seeds"
"207","Fats and Oils"
"2074","Cottonseed Oil Mills"
"2075","Soybean Oil Mills"
"2076","Vegetable Oil Mills, except Corn, Cottonseed, and Soybean"
"2077","Animal and Marine Fats and Oils"
"2079","Shortening, Table Oils, Margarine, and Other Edible Fats and Oils"
"208","Beverages"
"2082","Malt Beverages"
"2083","Malt"
"2084","Wines, Brandy, and Brandy Spirits"
"2085","Distilled and Blended Liquors"
"2086","Bottled and Canned Soft Drinks and Carbonated Waters"
"2087","Flavoring Extracts and Flavoring Syrups, Not Elsewhere Classified"
"209","Miscellaneous Food Preparations and Kindred Products"
"2091","Canned and Cured Fish and Seafoods"
"2092","Prepared Fresh Or Frozen Fish and Seafoods"
"2095","Roasted Coffee"
"2096","Potato Chips, Corn Chips, and Similar Snacks"
"2097","Manufactured Ice"
"2098","Macaroni, Spaghetti, Vermicelli, and Noodles"
"2099","Food Preparations, Not Elsewhere Classified"
"21","Tobacco Products"
"211","Cigarettes"
"2111","Cigarettes"
"212","Cigars"
"2121","Cigars"
"213","Chewing and Smoking Tobacco and Snuff"
"2131","Chewing and Smoking Tobacco and Snuff"
"214","Tobacco Stemming and Redrying"
"2141","Tobacco Stemming and Redrying"
"22","Textile Mill Products"
"221","Broadwoven Fabric Mills, Cotton"
"2211","Broadwoven Fabric Mills, Cotton"
"222","Broadwoven Fabric Mills, Manmade Fiber and Silk"
"2221","Broadwoven Fabric Mills, Manmade Fiber and Silk"
"223","Broadwoven Fabric Mills, Wool (including Dyeing and Finishing)"
"2231","Broadwoven Fabric Mills, Wool (including Dyeing and Finishing)"
"224","Narrow Fabric and Other Smallwares Mills: Cotton, Wool, Silk, And"
"2241","Narrow Fabric and Other Smallwares Mills: Cotton, Wool, Silk, And"
"225","Knitting Mills"
"2251","Women's Full-length and Knee-length Hosiery, except Socks"
"2252","Hosiery, Not Elsewhere Classified"
"2253","Knit Outerwear Mills"
"2254","Knit Underwear and Nightwear Mills"
"2257","Weft Knit Fabric Mills"
"2258","Lace and Warp Knit Fabric Mills"
"2259","Knitting Mills, Not Elsewhere Classified"
"226","Dyeing and Finishing Textiles, except Wool Fabrics and Knit Goods"
"2261","Finishers of Broadwoven Fabrics of Cotton"
"2262","Finishers of Broadwoven Fabrics of Manmade Fiber and Silk"
"2269","Finishers of Textiles, Not Elsewhere Classified"
"227","Carpets and Rugs"
"2273","Carpets and Rugs"
"228","Yarn and Thread Mills"
"2281","Yarn Spinning Mills"
"2282","Acetate Filament Yarn: Throwing, Twisting, Winding, Or Spooling"
"2284","Thread Mills"
"229","Miscellaneous Textile Goods"
"2295","Coated Fabrics, Not Rubberized"
"2296","Tire Cord and Fabrics"
"2297","Nonwoven Fabrics"
"2298","Cordage and Twine"
"2299","Textile Goods, Not Elsewhere Classified"
"23","Apparel and Other Finished Products Made From Fabrics and Similar Material"
"231","Men's and Boys' Suits, Coats, and Overcoats"
"2311","Men's and Boys' Suits, Coats, and Overcoats"
"232","Men's and Boys' Furnishings, Work Clothing, and Allied Garments"
"2321","Men's and Boys' Shirts, except Work Shirts"
"2322","Men's and Boys' Underwear and Nightwear"
"2323","Men's and Boys' Neckwear"
"2325","Men's and Boys' Separate Trousers and Slacks"
"2326","Men's and Boys' Work Clothing"
"2329","Men's and Boys' Clothing, Not Elsewhere Classified"
"233","Women's, Misses', and Juniors' Outerwear"
"2331","Women's, Misses', and Juniors' Blouses and Shirts"
"2335","Women's, Misses', and Juniors' Dresses"
"2337","Women's, Misses', and Juniors' Suits, Skirts, and Coats"
"2339","Women's, Misses', and Juniors' Outerwear, Not Elsewhere Classifie"
"234","Women's, Misses', Children's, and Infants' Undergarments"
"2341","Women's, Misses', Children's, and Infants' Underwear and Nightwea"
"2342","Brassieres, Girdles, and Allied Garments"
"235","Hats, Caps, and Millinery"
"2353","Hats, Caps, and Millinery"
"236","Girls', Children's, and Infants' Outerwear"
"2361","Girls', Children's, and Infants' Dresses, Blouses, and Shirts"
"2369","Girls', Children's, and Infants' Outerwear, Not Elsewhere Classif"
"237","Fur Goods"
"2371","Fur Goods"
"238","Miscellaneous Apparel and Accessories"
"2381","Dress and Work Gloves, except Knit and All-leather"
"2384","Robes and Dressing Gowns"
"2385","Waterproof Outerwear"
"2386","Leather and Sheep-lined Clothing"
"2387","Apparel Belts"
"2389","Apparel and Accessories, Not Elsewhere Classified"
"239","Miscellaneous Fabricated Textile Products"
"2391","Curtains and Draperies"
"2392","Housefurnishings, except Curtains and Draperies"
"2393","Textile Bags"
"2394","Canvas and Related Products"
"2395","Pleating, Decorative and Novelty Stitching, and Tucking For The T"
"2396","Automotive Trimmings, Apparel Findings, and Related Products"
"2397","Schiffli Machine Embroideries"
"2399","Fabricated Textile Products, Not Elsewhere Classified"
"24","Lumber and Wood Products, except Furniture"
"241","Logging"
"2411","Logging"
"242","Sawmills and Planing Mills"
"2421","Sawmills and Planing Mills, General"
"2426","Hardwood Dimension and Flooring Mills"
"2429","Special Product Sawmills, Not Elsewhere Classified"
"243","Millwork, Veneer, Plywood, and Structural Wood Members"
"2431","Millwork"
"2434","Wood Kitchen Cabinets"
"2435","Hardwood Veneer and Plywood"
"2436","Softwood Veneer and Plywood"
"2439","Structural Wood Members, Not Elsewhere Classified"
"244","Wood Containers"
"2441","Nailed and Lock Corner Wood Boxes and Shook"
"2448","Wood Pallets and Skids"
"2449","Wood Containers, Not Elsewhere Classified"
"245","Wood Buildings and Mobile Homes"
"2451","Mobile Homes"
"2452","Prefabricated Wood Buildings and Components"
"249","Miscellaneous Wood Products"
"2491","Wood Preserving"
"2493","Reconstituted Wood Products"
"2499","Wood Products, Not Elsewhere Classified"
"25","Furniture and Fixtures"
"251","Household Furniture"
"2511","Wood Household Furniture, except Upholstered"
"2512","Wood Household Furniture, Upholstered"
"2514","Metal Household Furniture"
"2515","Mattresses, Foundations, and Convertible Beds"
"2517","Wood Television, Radio, Phonograph, and Sewing Machine Cabinets"
"2519","Household Furniture, Not Elsewhere Classified"
"252","Office Furniture"
"2521","Wood Office Furniture"
"2522","Office Furniture, except Wood"
"253","Public Building and Related Furniture"
"2531","Public Building and Related Furniture"
"254","Partitions, Shelving, Lockers, and Office and Store Fixtures"
"2541","Wood Office and Store Fixtures, Partitions, Shelving, and Lockers"
"2542","Office and Store Fixtures, Partitions, Shelving, and Lockers, Exc"
"259","Miscellaneous Furniture and Fixtures"
"2591","Drapery Hardware and Window Blinds and Shades"
"2599","Furniture and Fixtures, Not Elsewhere Classified"
"26","Paper and Allied Products"
"261","Pulp Mills"
"2611","Pulp Mills"
"262","Paper Mills"
"2621","Paper Mills"
"263","Paperboard Mills"
"2631","Paperboard Mills"
"265","Paperboard Containers and Boxes"
"2652","Setup Paperboard Boxes"
"2653","Corrugated and Solid Fiber Boxes"
"2655","Fiber Cans, Tubes, Drums, and Similar Products"
"2656","Sanitary Food Containers, except Folding"
"2657","Folding Paperboard Boxes, Including Sanitary"
"267","Converted Paper and Paperboard Products, except Containers and Box"
"2671","Packaging Paper and Plastics Film, Coated and Laminated"
"2672","Coated and Laminated Paper, Not Elsewhere Classified"
"2673","Plastics, Foil, and Coated Paper Bags"
"2674","Uncoated Paper and Multiwall Bags"
"2675","Die-cut Paper and Paperboard and Cardboard"
"2676","Sanitary Paper Products"
"2677","Envelopes"
"2678","Stationery, Tablets, and Related Products"
"2679","Converted Paper and Paperboard Products, Not Elsewhere Classified"
"27","Printing, Publishing, and Allied Industries"
"271","Newspapers: Publishing, Or Publishing and Printing"
"2711","Newspapers: Publishing, Or Publishing and Printing"
"272","Periodicals: Publishing, Or Publishing and Printing"
"2721","Periodicals: Publishing, Or Publishing and Printing"
"273","Books"
"2731","Books: Publishing, Or Publishing and Printing"
"2732","Book Printing"
"274","Miscellaneous Publishing"
"2741","Miscellaneous Publishing"
"275","Commercial Printing"
"2752","Commercial Printing, Lithographic"
"2754","Commercial Printing, Gravure"
"2759","Commercial Printing, Not Elsewhere Classified"
"276","Manifold Business Forms"
"2761","Manifold Business Forms"
"277","Greeting Cards"
"2771","Greeting Cards"
"278","Blankbooks, Looseleaf Binders, and Bookbinding and Related Work"
"2782","Blankbooks, Looseleaf Binders and Devices"
"2789","Bookbinding and Related Work"
"279","Service Industries For The Printing Trade"
"2791","Typesetting"
"2796","Platemaking and Related Services"
"28","Chemicals and Allied Products"
"281","Industrial Inorganic Chemicals"
"2812","Alkalies and Chlorine"
"2813","Industrial Gases"
"2816","Inorganic Pigments"
"2819","Industrial Inorganic Chemicals, Not Elsewhere Classified"
"282","Plastics Materials and Synthetic Resins, Synthetic Rubber, Cellulo"
"2821","Plastics Materials, Synthetic Resins, and Nonvulcanizable Elastom"
"2822","Synthetic Rubber (vulcanizable Elastomers)"
"2823","Cellulosic Manmade Fibers"
"2824","Manmade Organic Fibers, except Cellulosic"
"283","Drugs"
"2833","Medicinal Chemicals and Botanical Products"
"2834","Pharmaceutical Preparations"
"2835","In Vitro and In Vivo Diagnostic Substances"
"2836","Biological Products, except Diagnostic Substances"
"284","Soap, Detergents, and Cleaning Preparations; Perfumes, Cosmetics,"
"2841","Soap and Other Detergents, except Specialty Cleaners"
"2842","Specialty Cleaning, Polishing, and Sanitation Preparations"
"2843","Surface Active Agents, Finishing Agents, Sulfonated Oils, and Ass"
"2844","Perfumes, Cosmetics, and Other Toilet Preparations"
"285","Paints, Varnishes, Lacquers, Enamels, and Allied Products"
"2851","Paints, Varnishes, Lacquers, Enamels, and Allied Products"
"286","Industrial Organic Chemicals"
"2861","Gum and Wood Chemicals"
"2865","Cyclic Organic Crudes and Intermediates, and Organic Dyes and Pig"
"2869","Industrial Organic Chemicals, Not Elsewhere Classified"
"287","Agricultural Chemicals"
"2873","Nitrogenous Fertilizers"
"2874","Phosphatic Fertilizers"
"2875","Fertilizers, Mixing Only"
"2879","Pesticides and Agricultural Chemicals, Not Elsewhere Classified"
"289","Miscellaneous Chemical Products"
"2891","Adhesives and Sealants"
"2892","Explosives"
"2893","Printing Ink"
"2895","Carbon Black"
"2899","Chemicals and Chemical Preparations, Not Elsewhere Classified"
"29","Petroleum Refining and Related Industries"
"291","Petroleum Refining"
"2911","Petroleum Refining"
"295","Asphalt Paving and Roofing Materials"
"2951","Asphalt Paving Mixtures and Blocks"
"2952","Asphalt Felts and Coatings"
"299","Miscellaneous Products of Petroleum and Coal"
"2992","Lubricating Oils and Greases"
"2999","Products of Petroleum and Coal, Not Elsewhere Classified"
"30","Rubber and Miscellaneous Plastics Products"
"301","Tires and Inner Tubes"
"3011","Tires and Inner Tubes"
"302","Rubber and Plastics Footwear"
"3021","Rubber and Plastics Footwear"
"305","Gaskets, Packing, and Sealing Devices and Rubber and Plastics Hose"
"3052","Rubber and Plastics Hose and Belting"
"3053","Gaskets, Packing, and Sealing Devices"
"306","Fabricated Rubber Products, Not Elsewhere Classified"
"3061","Molded, Extruded, and Lathe-cut Mechanical Rubber Goods"
"3069","Fabricated Rubber Products, Not Elsewhere Classified"
"308","Miscellaneous Plastics Products"
"3081","Unsupported Plastics Film and Sheet"
"3082","Unsupported Plastics Profile Shapes"
"3083","Laminated Plastics Plate, Sheet, and Profile Shapes"
"3084","Plastics Pipe"
"3085","Plastics Bottles"
"3086","Plastics Foam Products"
"3087","Custom Compounding of Purchased Plastics Resins"
"3088","Plastics Plumbing Fixtures"
"3089","Plastics Products, Not Elsewhere Classified"
"31","Leather and Leather Products"
"311","Leather Tanning and Finishing"
"3111","Leather Tanning and Finishing"
"313","Boot and Shoe Cut Stock and Findings"
"3131","Boot and Shoe Cut Stock and Findings"
"314","Footwear, except Rubber"
"3142","House Slippers"
"3143","Men's Footwear, except Athletic"
"3144","Women's Footwear, except Athletic"
"3149","Footwear, except Rubber, Not Elsewhere Classified"
"315","Leather Gloves and Mittens"
"3151","Leather Gloves and Mittens"
"316","Luggage"
"3161","Luggage"
"317","Handbags and Other Personal Leather Goods"
"3171","Women's Handbags and Purses"
"3172","Personal Leather Goods, except Women's Handbags and Purses"
"319","Leather Goods, Not Elsewhere Classified"
"3199","Leather Goods, Not Elsewhere Classified"
"32","Stone, Clay, Glass, and Concrete Products"
"321","Flat Glass"
"3211","Flat Glass"
"322","Glass and Glassware, Pressed Or Blown"
"3221","Glass Containers"
"3229","Pressed and Blown Glass and Glassware, Not Elsewhere Classified"
"323","Glass Products, Made of Purchased Glass"
"3231","Glass Products, Made of Purchased Glass"
"324","Cement, Hydraulic"
"3241","Cement, Hydraulic"
"325","Structural Clay Products"
"3251","Brick and Structural Clay Tile"
"3253","Ceramic Wall and Floor Tile"
"3255","Clay Refractories"
"3259","Structural Clay Products, Not Elsewhere Classified"
"326","Pottery and Related Products"
"3261","Vitreous China Plumbing Fixtures and China and Earthenware Fittin"
"3262","Vitreous China Table and Kitchen Articles"
"3263","Fine Earthenware (whiteware) Table and Kitchen Articles"
"3264","Porcelain Electrical Supplies"
"3269","Pottery Products, Not Elsewhere Classified"
"327","Concrete, Gypsum, and Plaster Products"
"3271","Concrete Block and Brick"
"3272","Concrete Products, except Block and Brick"
"3273","Ready-mixed Concrete"
"3274","Lime"
"3275","Gypsum Products"
"328","Cut Stone and Stone Products"
"3281","Cut Stone and Stone Products"
"329","Abrasive, Asbestos, and Miscellaneous Nonmetallic Mineral Products"
"3291","Abrasive Products"
"3292","Asbestos Products"
"3295","Minerals and Earths, Ground Or Otherwise Treated"
"3296","Mineral Wool"
"3297","Nonclay Refractories"
"3299","Nonmetallic Mineral Products, Not Elsewhere Classified"
"33","Primary Metal Industries"
"331","Steel Works, Blast Furnaces, and Rolling and Finishing Mills"
"3312","Steel Works, Blast Furnaces (including Coke Ovens), and Rolling M"
"3313","Electrometallurgical Products, except Steel"
"3315","Steel Wiredrawing and Steel Nails and Spikes"
"3316","Cold-rolled Steel Sheet, Strip, and Bars"
"3317","Steel Pipe and Tubes"
"332","Iron and Steel Foundries"
"3321","Gray and Ductile Iron Foundries"
"3322","Malleable Iron Foundries"
"3324","Steel Investment Foundries"
"3325","Steel Foundries, Not Elsewhere Classified"
"333","Primary Smelting and Refining of Nonferrous Metals"
"3331","Primary Smelting and Refining of Copper"
"3334","Primary Production of Aluminum"
"3339","Primary Smelting and Refining of Nonferrous Metals, except Copper"
"334","Secondary Smelting and Refining of Nonferrous Metals"
"3341","Secondary Smelting and Refining of Nonferrous Metals"
"335","Rolling, Drawing, and Extruding of Nonferrous Metals"
"3351","Rolling, Drawing, and Extruding of Copper"
"3353","Aluminum Sheet, Plate, and Foil"
"3354","Aluminum Extruded Products"
"3355","Aluminum Rolling and Drawing, Not Elsewhere Classified"
"3356","Rolling, Drawing, and Extruding of Nonferrous Metals, except Copp"
"3357","Drawing and Insulating of Nonferrous Wire"
"336","Nonferrous Foundries (castings)"
"3363","Aluminum Die-castings"
"3364","Nonferrous Die-castings, except Aluminum"
"3365","Aluminum Foundries"
"3366","Copper Foundries"
"3369","Nonferrous Foundries, except Aluminum and Copper"
"339","Miscellaneous Primary Metal Products"
"3398","Metal Heat Treating"
"3399","Primary Metal Products, Not Elsewhere Classified"
"34","Fabricated Metal Products, except Machinery and Transportation Equipment"
"341","Metal Cans and Shipping Containers"
"3411","Metal Cans"
"3412","Metal Shipping Barrels, Drums, Kegs, and Pails"
"342","Cutlery, Handtools, and General Hardware"
"3421","Cutlery"
"3423","Hand and Edge Tools, except Machine Tools and Handsaws"
"3425","Saw Blades and Handsaws"
"3429","Hardware, Not Elsewhere Classified"
"343","Heating Equipment, except Electric and Warm Air; and Plumbing Fixt"
"3431","Enameled Iron and Metal Sanitary Ware"
"3432","Plumbing Fixture Fittings and Trim"
"3433","Heating Equipment, except Electric and Warm Air Furnaces"
"344","Fabricated Structural Metal Products"
"3441","Fabricated Structural Metal"
"3442","Metal Doors, Sash, Frames, Molding, and Trim"
"3443","Fabricated Plate Work (boiler Shops)"
"3444","Sheet Metalwork"
"3446","Architectural and Ornamental Metalwork"
"3448","Prefabricated Metal Buildings and Components"
"3449","Miscellaneous Structural Metalwork"
"345","Screw Machine Products, and Bolts, Nuts, Screws, Rivets, and Washe"
"3451","Screw Machine Products"
"3452","Bolts, Nuts, Screws, Rivets, and Washers"
"346","Metal Forgings and Stampings"
"3462","Iron and Steel Forgings"
"3463","Nonferrous Forgings"
"3465","Automotive Stampings"
"3466","Crowns and Closures"
"3469","Metal Stampings, Not Elsewhere Classified"
"347","Coating, Engraving, and Allied Services"
"3471","Electroplating, Plating, Polishing, Anodizing, and Coloring"
"3479","Coating, Engraving, and Allied Services, Not Elsewhere Classified"
"348","Ordnance and Accessories, except Vehicles and Guided Missiles"
"3482","Small Arms Ammunition"
"3483","Ammunition, except For Small Arms"
"3484","Small Arms"
"3489","Ordnance and Accessories, Not Elsewhere Classified"
"349","Miscellaneous Fabricated Metal Products"
"3491","Industrial Valves"
"3492","Fluid Power Valves and Hose Fittings"
"3493","Steel Springs, except Wire"
"3494","Valves and Pipe Fittings, Not Elsewhere Classified"
"3495","Wire Springs"
"3496","Miscellaneous Fabricated Wire Products"
"3497","Metal Foil and Leaf"
"3498","Fabricated Pipe and Pipe Fittings"
"3499","Fabricated Metal Products, Not Elsewhere Classified"
"35","Industrial and Commercial Machinery and Computer Equipment"
"351","Engines and Turbines"
"3511","Steam, Gas, and Hydraulic Turbines, and Turbine Generator Set Uni"
"3519","Internal Combustion Engines, Not Elsewhere Classified"
"352","Farm and Garden Machinery and Equipment"
"3523","Farm Machinery and Equipment"
"3524","Blowers, Residential Lawn"
"353","Construction, Mining, and Materials Handling Machinery and Equipme"
"3531","Construction Machinery and Equipment"
"3532","Mining Machinery and Equipment, except Oil and Gas Field Machiner"
"3533","Oil and Gas Field Machinery and Equipment"
"3534","Elevators and Moving Stairways"
"3535","Conveyors and Conveying Equipment"
"3536","Overhead Traveling Cranes, Hoists, and Monorail Systems"
"3537","Industrial Trucks, Tractors, Trailers, and Stackers"
"354","Metalworking Machinery and Equipment"
"3541","Machine Tools, Metal Cutting Types"
"3542","Machine Tools, Metal Forming Types"
"3543","Industrial Patterns"
"3544","Special Dies and Tools, Die Sets, Jigs and Fixtures, and Industri"
"3545","Cutting Tools, Machine Tool Accessories, and Machinists' Precisio"
"3546","Power-driven Handtools"
"3547","Rolling Mill Machinery and Equipment"
"3548","Electric and Gas Welding and Soldering Equipment"
"3549","Metalworking Machinery, Not Elsewhere Classified"
"355","Special Industry Machinery, except Metalworking Machinery"
"3552","Textile Machinery"
"3553","Woodworking Machinery"
"3554","Paper Industries Machinery"
"3555","Printing Trades Machinery and Equipment"
"3556","Food Products Machinery"
"3559","Special Industry Machinery, Not Elsewhere Classified"
"356","General Industrial Machinery and Equipment"
"3561","Pumps and Pumping Equipment"
"3562","Ball and Roller Bearings"
"3563","Air and Gas Compressors"
"3564","Industrial and Commercial Fans and Blowers and Air Purification E"
"3565","Packaging Machinery"
"3566","Speed Changers, Industrial High-speed Drives, and Gears"
"3567","Industrial Process Furnaces and Ovens"
"3568","Mechanical Power Transmission Equipment, Not Elsewhere Classified"
"3569","General Industrial Machinery and Equipment, Not Elsewhere Classif"
"357","Computer and Office Equipment"
"3571","Electronic Computers"
"3572","Computer Storage Devices"
"3575","Computer Terminals"
"3577","Computer Peripheral Equipment, Not Elsewhere Classified"
"3578","Calculating and Accounting Machines, except Electronic Computers"
"3579","Office Machines, Not Elsewhere Classified"
"358","Refrigeration and Service Industry Machinery"
"3581","Automatic Vending Machines"
"3582","Commercial Laundry, Drycleaning, and Pressing Machines"
